TeamName,G,Date,,Opp,WinorLose,points,opp_points,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Los Angeles Lakers,31,12/19/2021,@,CHI,L,110,115,42,82,0.512,12,34,0.353,14,22,0.636,9,46,25,6,8,19,25,,40,93,0.43,10,30,0.333,25,31,0.806,16,43,20,10,3,10,17
Los Angeles Lakers,32,12/21/2021,,PHO,L,90,108,34,87,0.391,7,35,0.2,15,23,0.652,6,47,14,9,3,14,18,,41,93,0.441,12,41,0.293,14,15,0.933,8,53,29,11,4,16,18
Los Angeles Lakers,33,12/23/2021,,SAS,L,110,138,44,94,0.468,5,27,0.185,17,30,0.567,14,48,21,4,6,14,20,,46,95,0.484,18,39,0.462,28,33,0.848,12,50,33,7,5,6,21
Los Angeles Lakers,34,12/25/2021,,BRK,L,115,122,40,96,0.417,10,35,0.286,25,28,0.893,12,47,29,8,5,13,23,,43,89,0.483,14,32,0.438,22,27,0.815,6,41,31,6,9,10,25
Los Angeles Lakers,35,12/28/2021,@,HOU,W,132,123,48,92,0.522,14,34,0.412,22,29,0.759,14,48,27,8,6,12,23,,44,83,0.53,16,35,0.457,19,25,0.76,4,30,24,10,7,14,20
Los Angeles Lakers,36,12/29/2021,@,MEM,L,99,104,39,86,0.453,15,41,0.366,6,8,0.75,7,39,24,5,5,18,25,,35,85,0.412,10,30,0.333,24,29,0.828,13,43,18,13,5,12,11
Los Angeles Lakers,37,12/31/2021,,POR,W,139,106,47,85,0.553,19,41,0.463,26,30,0.867,5,47,27,6,9,7,21,,36,102,0.353,12,42,0.286,22,27,0.815,21,54,19,4,2,9,22
Los Angeles Lakers,38,1/2/2022,,MIN,W,108,103,36,75,0.48,13,41,0.317,23,29,0.793,4,28,20,13,5,15,16,,41,92,0.446,9,38,0.237,12,16,0.75,20,56,21,9,2,23,22
Los Angeles Lakers,39,1/4/2022,,SAC,W,122,114,49,99,0.495,11,32,0.344,13,20,0.65,14,44,24,6,5,5,16,,43,83,0.518,14,34,0.412,14,18,0.778,9,45,31,2,3,18,18
Los Angeles Lakers,40,1/7/2022,,ATL,W,134,118,50,101,0.495,17,41,0.415,17,19,0.895,8,47,37,14,4,8,26,,43,96,0.448,13,36,0.361,19,27,0.704,13,54,29,3,0,15,18
Los Angeles Lakers,41,1/9/2022,,MEM,L,119,127,45,97,0.464,14,33,0.424,15,19,0.789,14,41,26,6,7,12,25,,47,86,0.547,11,30,0.367,22,32,0.688,10,47,33,10,10,12,22
Los Angeles Lakers,42,1/12/2022,@,SAC,L,116,125,42,98,0.429,16,47,0.34,16,24,0.667,15,45,25,6,3,9,19,,49,89,0.551,11,30,0.367,16,19,0.842,8,45,28,8,7,12,20
Los Angeles Lakers,43,1/15/2022,@,DEN,L,96,133,36,82,0.439,10,30,0.333,14,19,0.737,8,41,21,4,3,10,15,,47,91,0.516,23,40,0.575,16,17,0.941,9,51,35,9,2,6,17
Los Angeles Lakers,44,1/17/2022,,UTA,W,101,95,38,86,0.442,11,37,0.297,14,23,0.609,10,45,15,7,5,12,19,,31,83,0.373,12,46,0.261,21,24,0.875,8,44,21,6,6,15,21
Los Angeles Lakers,45,1/19/2022,,IND,L,104,111,40,90,0.444,11,34,0.324,13,18,0.722,12,40,23,4,7,11,18,,44,90,0.489,11,30,0.367,12,15,0.8,14,48,28,6,8,12,22
Los Angeles Lakers,46,1/21/2022,@,ORL,W,116,105,42,85,0.494,13,30,0.433,19,23,0.826,8,45,23,12,4,18,24,,36,81,0.444,11,40,0.275,22,29,0.759,3,35,23,6,9,17,21
Los Angeles Lakers,47,1/23/2022,@,MIA,L,107,113,36,79,0.456,11,40,0.275,24,30,0.8,7,38,20,7,1,17,20,,40,81,0.494,15,33,0.455,18,20,0.9,6,39,31,9,3,15,31
Los Angeles Lakers,48,1/25/2022,@,BRK,W,106,96,42,89,0.472,12,38,0.316,10,10,1,5,33,23,12,9,8,19,,37,88,0.42,7,27,0.259,15,22,0.682,18,54,20,5,2,18,12
Los Angeles Lakers,49,1/27/2022,@,PHI,L,87,105,36,88,0.409,6,29,0.207,9,9,1,9,42,19,7,9,17,16,,41,82,0.5,13,35,0.371,10,17,0.588,3,41,30,8,5,14,14
Los Angeles Lakers,50,1/28/2022,@,CHO,L,114,117,38,91,0.418,15,40,0.375,23,32,0.719,12,44,19,7,3,6,23,,43,83,0.518,11,36,0.306,20,28,0.714,11,50,25,4,5,11,24
Los Angeles Lakers,51,1/30/2022,@,ATL,L,121,129,47,87,0.54,15,35,0.429,12,23,0.522,6,38,29,5,2,12,24,,49,84,0.583,10,31,0.323,21,32,0.656,8,45,31,7,0,12,21
Los Angeles Lakers,52,2/2/2022,,POR,W,99,94,33,78,0.423,11,30,0.367,22,33,0.667,12,53,25,8,7,16,18,,35,98,0.357,14,42,0.333,10,19,0.526,18,55,23,11,3,12,28
Los Angeles Lakers,53,2/3/2022,@,LAC,L,110,111,41,88,0.466,11,29,0.379,17,25,0.68,11,44,19,6,6,10,13,,46,89,0.517,13,30,0.433,6,11,0.545,7,43,29,5,6,7,22
Los Angeles Lakers,54,2/5/2022,,NYK,W,122,115,48,102,0.471,9,34,0.265,17,28,0.607,14,57,29,8,7,13,23,,39,98,0.398,11,38,0.289,26,36,0.722,15,56,24,8,4,14,26
Los Angeles Lakers,55,2/8/2022,,MIL,L,116,131,44,85,0.518,10,32,0.313,18,30,0.6,12,41,28,7,6,16,20,,52,96,0.542,15,36,0.417,12,20,0.6,11,42,31,10,4,11,24
Los Angeles Lakers,56,2/9/2022,@,POR,L,105,107,41,74,0.554,17,37,0.459,6,13,0.462,3,38,29,7,7,21,15,,42,89,0.472,10,32,0.313,13,16,0.813,11,41,26,15,3,11,15
Los Angeles Lakers,57,2/12/2022,@,GSW,L,115,117,41,88,0.466,11,27,0.407,22,33,0.667,12,48,25,5,6,8,24,,40,90,0.444,12,38,0.316,25,34,0.735,10,50,24,4,3,9,24
Los Angeles Lakers,58,2/16/2022,,UTA,W,106,101,41,86,0.477,10,36,0.278,14,22,0.636,12,44,24,9,7,11,18,,37,79,0.468,11,33,0.333,16,19,0.842,8,41,17,11,6,13,22
Los Angeles Lakers,59,2/25/2022,,LAC,L,102,105,39,93,0.419,8,31,0.258,16,21,0.762,13,47,18,8,7,12,17,,41,83,0.494,10,26,0.385,13,19,0.684,7,47,25,8,8,15,19
Los Angeles Lakers,60,2/27/2022,,NOP,L,95,123,35,84,0.417,7,34,0.206,18,20,0.9,7,38,15,8,7,23,18,,47,92,0.511,13,30,0.433,16,25,0.64,12,51,29,16,3,15,19
Los Angeles Lakers,61,3/1/2022,,DAL,L,104,109,37,82,0.451,14,34,0.412,16,20,0.8,4,37,22,8,6,12,20,,41,82,0.5,10,35,0.286,17,27,0.63,10,45,24,8,7,13,19
Los Angeles Lakers,62,3/3/2022,@,LAC,L,111,132,41,84,0.488,12,35,0.343,17,22,0.773,9,36,26,8,4,14,17,,51,93,0.548,17,27,0.63,13,15,0.867,13,46,32,10,3,10,22
Los Angeles Lakers,63,3/5/2022,,GSW,W,124,116,44,89,0.494,18,41,0.439,18,21,0.857,12,47,25,10,6,17,18,,46,92,0.5,15,34,0.441,9,19,0.474,10,41,22,11,4,16,20
Los Angeles Lakers,64,3/7/2022,@,SAS,L,110,117,43,91,0.473,8,26,0.308,16,23,0.696,12,43,19,7,3,15,26,,46,84,0.548,9,26,0.346,16,30,0.533,12,47,28,6,7,16,18
Los Angeles Lakers,65,3/9/2022,@,HOU,L,130,139,47,101,0.465,18,47,0.383,18,26,0.692,12,48,25,10,7,16,21,,52,102,0.51,17,40,0.425,18,19,0.947,10,50,25,7,4,16,21
Los Angeles Lakers,66,3/11/2022,,WAS,W,122,109,48,91,0.527,14,31,0.452,12,17,0.706,7,37,25,5,3,7,25,,39,85,0.459,9,27,0.333,22,33,0.667,14,47,21,6,6,10,18
Los Angeles Lakers,67,3/13/2022,@,PHO,L,111,140,36,81,0.444,16,40,0.4,23,31,0.742,7,37,24,4,2,19,14,,58,102,0.569,12,33,0.364,12,14,0.857,14,51,36,12,5,9,24
Los Angeles Lakers,68,3/14/2022,,TOR,L,103,114,34,87,0.391,13,42,0.31,22,29,0.759,9,43,20,7,7,13,27,,39,96,0.406,10,37,0.27,26,36,0.722,19,64,24,8,9,12,20
Los Angeles Lakers,69,3/16/2022,@,MIN,L,104,124,39,93,0.419,10,44,0.227,16,23,0.696,13,38,23,7,4,14,25,,40,90,0.444,17,42,0.405,27,31,0.871,15,51,22,7,6,16,23
Los Angeles Lakers,70,3/18/2022,@,TOR,W,128,123,47,96,0.49,19,43,0.442,15,21,0.714,13,43,33,6,4,13,19,,49,97,0.505,12,37,0.324,13,20,0.65,16,46,25,8,2,12,19
Los Angeles Lakers,71,3/19/2022,@,WAS,L,119,127,48,91,0.527,13,35,0.371,10,11,0.909,9,41,25,3,1,12,23,,44,85,0.518,13,31,0.419,26,31,0.839,7,36,30,10,1,7,13
Los Angeles Lakers,72,3/21/2022,@,CLE,W,131,120,53,94,0.564,12,32,0.375,13,16,0.813,9,41,34,7,3,8,19,,45,86,0.523,14,39,0.359,16,19,0.842,8,38,29,3,2,12,19
Los Angeles Lakers,73,3/23/2022,,PHI,L,121,126,50,97,0.515,11,30,0.367,10,16,0.625,11,45,25,6,3,12,19,,47,91,0.516,10,27,0.37,22,28,0.786,8,43,26,7,5,7,13
Los Angeles Lakers,74,3/27/2022,@,NOP,L,108,116,42,80,0.525,14,35,0.4,10,16,0.625,7,39,26,5,2,15,20,,44,91,0.484,9,27,0.333,19,24,0.792,12,41,25,10,1,7,13
Los Angeles Lakers,75,3/29/2022,@,DAL,L,110,128,40,89,0.449,12,44,0.273,18,22,0.818,14,48,20,7,2,9,22,,45,87,0.517,20,46,0.435,18,23,0.783,11,46,27,5,1,7,14
Los Angeles Lakers,76,3/31/2022,@,UTA,L,109,122,41,83,0.494,7,25,0.28,20,28,0.714,9,40,18,5,3,11,21,,46,90,0.511,15,44,0.341,15,24,0.625,9,41,25,7,2,8,20
Los Angeles Lakers,77,4/1/2022,,NOP,L,111,114,39,82,0.476,11,27,0.407,22,31,0.71,7,40,24,10,1,15,24,,41,79,0.519,7,26,0.269,25,29,0.862,4,37,23,8,4,13,21
Los Angeles Lakers,78,4/3/2022,,DEN,L,118,129,49,92,0.533,6,20,0.3,14,21,0.667,6,40,31,4,5,12,25,,47,82,0.573,12,31,0.387,23,29,0.793,6,38,33,10,5,12,18
Los Angeles Lakers,79,4/5/2022,@,PHO,L,110,121,39,86,0.453,9,29,0.31,23,30,0.767,7,46,22,7,3,16,14,,50,102,0.49,14,39,0.359,7,9,0.778,11,53,38,10,4,14,22
Los Angeles Lakers,80,4/7/2022,@,GSW,L,112,128,37,83,0.446,9,32,0.281,29,38,0.763,8,42,14,8,4,18,13,,51,97,0.526,16,32,0.5,10,10,1,9,45,39,10,5,15,26
Los Angeles Lakers,81,4/8/2022,,OKC,W,120,101,41,82,0.5,9,31,0.29,29,39,0.744,7,45,23,8,4,9,17,,40,88,0.455,6,29,0.207,15,19,0.789,9,44,21,5,3,14,26
Los Angeles Lakers,82,4/10/2022,@,DEN,W,146,141,44,94,0.468,16,43,0.372,42,47,0.894,13,50,26,4,6,13,24,,49,100,0.49,15,47,0.319,28,36,0.778,11,45,33,10,7,14,34
Sacramento Kings,1,10/20/2021,@,POR,W,124,121,42,92,0.457,17,41,0.415,23,29,0.793,7,43,24,6,4,10,22,,45,93,0.484,12,35,0.343,19,22,0.864,9,49,25,5,5,12,22
Sacramento Kings,2,10/22/2021,,UTA,L,101,110,39,99,0.394,8,36,0.222,15,21,0.714,16,52,20,15,5,15,22,,37,90,0.411,16,42,0.381,20,23,0.87,13,51,16,14,3,17,17
Sacramento Kings,3,10/24/2021,,GSW,L,107,119,42,86,0.488,15,46,0.326,8,13,0.615,10,47,26,0,4,19,16,,43,97,0.443,13,37,0.351,20,24,0.833,14,43,26,12,3,6,13
Sacramento Kings,4,10/27/2021,@,PHO,W,110,107,42,95,0.442,15,38,0.395,11,15,0.733,8,40,28,7,6,11,20,,42,93,0.452,6,22,0.273,17,24,0.708,14,56,23,6,6,11,16
Sacramento Kings,5,10/29/2021,@,NOP,W,113,109,40,80,0.5,9,27,0.333,24,25,0.96,3,45,19,4,5,14,20,,42,98,0.429,9,34,0.265,16,25,0.64,13,49,18,9,6,10,22
Sacramento Kings,6,10/31/2021,@,DAL,L,99,105,38,96,0.396,7,36,0.194,16,20,0.8,17,56,20,6,3,12,19,,40,90,0.444,12,37,0.324,13,20,0.65,10,45,24,8,4,9,20
Sacramento Kings,7,11/2/2021,@,UTA,L,113,119,42,93,0.452,12,31,0.387,17,24,0.708,6,38,24,8,8,11,24,,43,98,0.439,14,48,0.292,19,27,0.704,15,59,16,7,6,16,23
Sacramento Kings,8,11/3/2021,,NOP,W,112,99,42,80,0.525,10,30,0.333,18,22,0.818,4,37,27,8,7,8,21,,37,86,0.43,12,34,0.353,13,15,0.867,8,40,24,1,3,16,16
Sacramento Kings,9,11/5/2021,,CHO,W,140,110,48,87,0.552,22,44,0.5,22,26,0.846,13,56,29,5,1,18,21,,43,92,0.467,11,35,0.314,13,21,0.619,7,28,29,8,5,10,19
Sacramento Kings,10,11/7/2021,,IND,L,91,94,31,84,0.369,10,34,0.294,19,22,0.864,8,33,20,14,6,12,18,,37,83,0.446,6,25,0.24,14,18,0.778,13,54,13,8,7,19,24
Sacramento Kings,11,11/8/2021,,PHO,L,104,109,37,82,0.451,10,24,0.417,20,26,0.769,8,46,18,6,6,24,18,,44,93,0.473,12,30,0.4,9,11,0.818,5,38,28,14,9,14,21
Sacramento Kings,12,11/10/2021,@,SAS,L,117,136,47,91,0.516,10,36,0.278,13,16,0.813,11,44,20,4,6,15,26,,49,92,0.533,18,32,0.563,20,31,0.645,12,43,34,11,3,8,16
Sacramento Kings,13,11/12/2021,@,OKC,L,103,105,38,95,0.4,14,41,0.341,13,17,0.765,11,49,20,5,7,13,12,,42,99,0.424,10,30,0.333,11,15,0.733,16,52,13,8,6,10,18
Sacramento Kings,14,11/15/2021,@,DET,W,129,107,52,98,0.531,16,33,0.485,9,11,0.818,11,47,32,11,5,13,17,,39,96,0.406,13,47,0.277,16,17,0.941,16,47,23,7,2,17,10
Sacramento Kings,15,11/17/2021,@,MIN,L,97,107,34,93,0.366,10,38,0.263,19,25,0.76,20,47,19,7,3,16,22,,41,82,0.5,10,36,0.278,15,18,0.833,10,35,20,8,10,17,24
Sacramento Kings,16,11/19/2021,,TOR,L,89,108,32,84,0.381,9,37,0.243,16,25,0.64,11,40,15,8,4,13,18,,38,84,0.452,12,31,0.387,20,24,0.833,13,53,20,9,9,14,24
Sacramento Kings,17,11/20/2021,,UTA,L,105,123,41,91,0.451,10,31,0.323,13,21,0.619,8,35,20,8,5,8,14,,46,91,0.505,17,39,0.436,14,17,0.824,14,52,20,5,2,11,16
Sacramento Kings,18,11/22/2021,,PHI,L,94,102,33,80,0.413,7,31,0.226,21,29,0.724,11,49,17,4,0,13,19,,36,85,0.424,9,32,0.281,21,27,0.778,11,45,19,9,6,7,20
Sacramento Kings,19,11/24/2021,,POR,W,125,121,45,86,0.523,12,33,0.364,23,34,0.676,14,43,21,4,4,14,21,,44,94,0.468,12,38,0.316,21,25,0.84,13,43,27,9,1,13,26
Sacramento Kings,20,11/26/2021,@,LAL,W,141,137,54,120,0.45,14,45,0.311,19,29,0.655,16,56,32,11,4,13,26,,51,102,0.5,15,44,0.341,20,28,0.714,9,51,32,9,6,19,27
Sacramento Kings,21,11/28/2021,@,MEM,L,101,128,33,97,0.34,9,42,0.214,26,37,0.703,12,49,17,5,8,8,18,,50,104,0.481,13,39,0.333,15,20,0.75,14,68,30,4,11,9,25
Sacramento Kings,22,11/30/2021,,LAL,L,92,117,35,79,0.443,6,29,0.207,16,22,0.727,9,40,22,11,4,19,21,,46,92,0.5,11,28,0.393,14,20,0.7,10,47,21,10,6,14,20
Sacramento Kings,23,12/1/2021,@,LAC,W,124,115,46,88,0.523,15,38,0.395,17,20,0.85,7,38,28,8,1,11,16,,47,100,0.47,9,31,0.29,12,16,0.75,17,49,35,8,6,11,15
Sacramento Kings,24,12/4/2021,,LAC,W,104,99,36,86,0.419,12,34,0.353,20,25,0.8,11,51,19,8,8,15,25,,34,89,0.382,13,34,0.382,18,27,0.667,9,47,23,7,3,17,24
Sacramento Kings,25,12/8/2021,,ORL,W,142,130,53,97,0.546,15,34,0.441,21,25,0.84,12,43,24,8,7,8,22,,48,97,0.495,16,34,0.471,18,23,0.783,17,43,29,2,5,12,18
Sacramento Kings,26,12/10/2021,@,CHO,L,123,124,48,101,0.475,14,41,0.341,13,17,0.765,20,48,22,11,4,14,20,,48,87,0.552,14,35,0.4,14,20,0.7,11,39,29,9,8,15,20
Sacramento Kings,27,12/11/2021,@,CLE,L,103,117,41,93,0.441,7,28,0.25,14,22,0.636,11,48,19,8,6,17,21,,41,88,0.466,12,31,0.387,23,28,0.821,7,47,27,13,6,14,24
Sacramento Kings,28,12/13/2021,@,TOR,L,101,124,38,94,0.404,11,34,0.324,14,21,0.667,19,53,21,5,4,17,16,,53,98,0.541,11,31,0.355,7,10,0.7,8,46,28,10,8,8,19
Sacramento Kings,29,12/15/2021,,WAS,W,119,105,45,82,0.549,8,26,0.308,21,29,0.724,6,39,25,7,6,11,21,,42,89,0.472,5,24,0.208,16,21,0.762,7,39,20,8,3,10,22
Sacramento Kings,30,12/17/2021,,MEM,L,105,124,36,88,0.409,13,35,0.371,20,26,0.769,10,45,21,5,6,18,20,,45,97,0.464,13,24,0.542,21,27,0.778,12,50,25,11,3,11,21
Sacramento Kings,31,12/19/2021,,SAS,W,121,114,46,91,0.505,14,25,0.56,15,18,0.833,11,40,23,11,3,11,19,,45,91,0.495,12,25,0.48,12,13,0.923,13,44,24,7,8,14,12
Sacramento Kings,32,12/20/2021,@,GSW,L,98,113,37,83,0.446,13,32,0.406,11,16,0.688,6,37,23,10,3,19,9,,46,88,0.523,15,37,0.405,6,9,0.667,10,42,28,12,9,16,18
Sacramento Kings,33,12/22/2021,,LAC,L,89,105,34,85,0.4,12,38,0.316,9,12,0.75,7,40,24,7,5,16,15,,42,82,0.512,7,24,0.292,14,16,0.875,6,43,26,10,3,12,15
Sacramento Kings,34,12/26/2021,,MEM,L,102,127,34,81,0.42,10,29,0.345,24,27,0.889,9,38,22,7,9,18,23,,47,100,0.47,9,30,0.3,24,30,0.8,19,53,33,11,6,11,19
Sacramento Kings,35,12/28/2021,,OKC,W,117,111,40,95,0.421,17,39,0.436,20,27,0.741,11,57,25,3,9,10,22,,35,90,0.389,11,33,0.333,30,36,0.833,8,45,16,6,6,9,21
Sacramento Kings,36,12/29/2021,,DAL,W,95,94,36,75,0.48,10,26,0.385,13,15,0.867,7,38,21,5,2,14,21,,38,81,0.469,9,24,0.375,9,13,0.692,7,36,23,7,5,11,19
Sacramento Kings,37,12/31/2021,,DAL,L,96,112,38,91,0.418,10,29,0.345,10,12,0.833,8,33,25,7,4,10,16,,42,81,0.519,9,22,0.409,19,22,0.864,10,47,30,5,7,11,14
Sacramento Kings,38,1/2/2022,,MIA,W,115,113,40,78,0.513,13,34,0.382,22,27,0.815,7,39,31,3,2,16,18,,46,105,0.438,9,33,0.273,12,12,1,18,49,26,4,3,9,18
Sacramento Kings,39,1/4/2022,@,LAL,L,114,122,43,83,0.518,14,34,0.412,14,18,0.778,9,45,31,2,3,18,18,,49,99,0.495,11,32,0.344,13,20,0.65,14,44,24,6,5,5,16
Sacramento Kings,40,1/5/2022,,ATL,L,102,108,38,90,0.422,11,27,0.407,15,20,0.75,10,47,15,6,1,11,20,,39,86,0.453,8,30,0.267,22,30,0.733,10,48,20,8,5,10,14
Sacramento Kings,41,1/7/2022,@,DEN,L,111,121,40,92,0.435,11,29,0.379,20,24,0.833,12,47,21,6,3,11,19,,47,85,0.553,12,34,0.353,15,24,0.625,5,41,32,5,7,7,20
Sacramento Kings,42,1/9/2022,@,POR,L,88,103,33,85,0.388,7,31,0.226,15,21,0.714,8,46,20,8,5,12,17,,37,88,0.42,17,40,0.425,12,15,0.8,10,48,26,6,5,16,23
Sacramento Kings,43,1/10/2022,,CLE,L,108,109,39,91,0.429,14,30,0.467,16,22,0.727,15,43,20,10,3,10,16,,43,87,0.494,10,34,0.294,13,15,0.867,14,48,29,6,8,16,18
Sacramento Kings,44,1/12/2022,,LAL,W,125,116,49,89,0.551,11,30,0.367,16,19,0.842,8,45,28,8,7,12,20,,42,98,0.429,16,47,0.34,16,24,0.667,15,45,25,6,3,9,19
Sacramento Kings,45,1/14/2022,,HOU,W,126,114,48,96,0.5,13,37,0.351,17,24,0.708,13,53,33,8,7,14,23,,44,101,0.436,13,43,0.302,13,16,0.813,13,50,25,7,4,16,19
Sacramento Kings,46,1/16/2022,,HOU,L,112,118,41,91,0.451,12,38,0.316,18,24,0.75,7,37,26,16,2,12,24,,41,76,0.539,16,40,0.4,20,24,0.833,4,47,22,6,3,22,20
Sacramento Kings,47,1/19/2022,,DET,L,131,133,44,84,0.524,12,27,0.444,31,44,0.705,8,35,22,4,8,7,17,,46,91,0.505,15,36,0.417,26,30,0.867,13,41,27,3,6,8,26
Sacramento Kings,48,1/22/2022,@,MIL,L,127,133,51,97,0.526,15,37,0.405,10,16,0.625,13,48,29,4,2,14,20,,45,91,0.495,21,42,0.5,22,25,0.88,9,43,19,12,0,7,14
Sacramento Kings,49,1/25/2022,@,BOS,L,75,128,29,95,0.305,6,33,0.182,11,15,0.733,15,45,15,7,8,10,14,,51,103,0.495,20,45,0.444,6,7,0.857,17,67,32,6,6,11,12
Sacramento Kings,50,1/26/2022,@,ATL,L,104,121,39,93,0.419,12,40,0.3,14,19,0.737,10,42,23,6,3,12,20,,48,90,0.533,12,36,0.333,13,17,0.765,6,48,29,9,2,8,18
Sacramento Kings,51,1/29/2022,@,PHI,L,101,103,36,82,0.439,12,35,0.343,17,20,0.85,10,43,24,9,2,13,21,,36,70,0.514,12,30,0.4,19,26,0.731,3,36,24,8,3,17,17
Sacramento Kings,52,1/31/2022,@,NYK,L,96,116,37,86,0.43,11,38,0.289,11,22,0.5,9,36,24,6,5,16,23,,40,80,0.5,13,35,0.371,23,29,0.793,8,47,25,12,5,17,20
Sacramento Kings,53,2/2/2022,,BRK,W,112,101,41,93,0.441,14,42,0.333,16,18,0.889,15,48,23,8,7,11,15,,41,84,0.488,8,25,0.32,11,14,0.786,10,40,22,7,12,13,16
Sacramento Kings,54,2/3/2022,@,GSW,L,114,126,42,80,0.525,11,31,0.355,19,23,0.826,5,25,29,13,3,15,16,,47,84,0.56,20,42,0.476,12,16,0.75,9,40,27,11,3,15,19
Sacramento Kings,55,2/5/2022,,OKC,W,113,103,43,83,0.518,12,32,0.375,15,22,0.682,7,47,30,13,4,15,15,,42,87,0.483,9,30,0.3,10,16,0.625,7,41,23,8,1,14,16
Sacramento Kings,56,2/8/2022,,MIN,L,114,134,41,83,0.494,9,25,0.36,23,26,0.885,5,38,29,4,3,19,20,,50,104,0.481,22,44,0.5,12,17,0.706,16,49,34,10,4,12,24
Sacramento Kings,57,2/9/2022,,MIN,W,132,119,48,93,0.516,12,30,0.4,24,27,0.889,11,51,32,4,7,13,19,,44,98,0.449,16,46,0.348,15,18,0.833,6,34,28,4,6,10,21
Sacramento Kings,58,2/12/2022,@,WAS,W,123,110,43,76,0.566,12,28,0.429,25,29,0.862,6,42,27,4,2,14,20,,41,88,0.466,13,38,0.342,15,21,0.714,10,32,26,11,3,9,19
Sacramento Kings,59,2/14/2022,@,BRK,L,85,109,31,90,0.344,9,35,0.257,14,18,0.778,11,43,12,8,4,18,17,,43,84,0.512,9,26,0.346,14,15,0.933,6,49,25,7,5,16,22
Sacramento Kings,60,2/16/2022,@,CHI,L,118,125,43,84,0.512,12,30,0.4,20,22,0.909,7,36,24,9,3,13,14,,47,94,0.5,12,29,0.414,19,20,0.95,13,47,25,8,2,11,16
Sacramento Kings,61,2/24/2022,,DEN,L,110,128,43,86,0.5,9,29,0.31,15,18,0.833,6,34,25,5,8,15,17,,48,86,0.558,15,35,0.429,17,20,0.85,3,39,30,12,4,16,24
Sacramento Kings,62,2/26/2022,@,DEN,L,110,115,38,89,0.427,9,30,0.3,25,33,0.758,9,45,24,4,3,12,25,,38,82,0.463,16,43,0.372,23,29,0.793,4,45,29,5,2,12,25
Sacramento Kings,63,2/28/2022,@,OKC,W,131,110,49,87,0.563,10,31,0.323,23,30,0.767,11,46,30,10,6,16,25,,40,86,0.465,11,35,0.314,19,27,0.704,7,38,28,12,5,16,26
Sacramento Kings,64,3/2/2022,@,NOP,L,95,125,35,89,0.393,8,35,0.229,17,25,0.68,12,38,20,9,4,11,19,,52,88,0.591,11,29,0.379,10,12,0.833,7,50,30,5,5,15,23
Sacramento Kings,65,3/3/2022,@,SAS,W,115,112,39,85,0.459,10,32,0.313,27,32,0.844,9,49,26,6,2,13,13,,46,93,0.495,12,32,0.375,8,16,0.5,6,40,28,8,5,11,24
Sacramento Kings,66,3/5/2022,@,DAL,L,113,114,46,94,0.489,9,25,0.36,12,18,0.667,10,45,24,5,1,14,28,,40,84,0.476,14,36,0.389,20,27,0.741,10,39,22,7,2,10,22
Sacramento Kings,67,3/7/2022,,NYK,L,115,131,39,80,0.488,11,32,0.344,26,36,0.722,4,40,23,4,2,11,16,,47,92,0.511,18,42,0.429,19,23,0.826,9,47,19,7,6,8,31
Sacramento Kings,68,3/9/2022,,DEN,L,100,106,38,85,0.447,12,34,0.353,12,18,0.667,8,38,24,11,5,16,22,,40,82,0.488,9,35,0.257,17,19,0.895,10,51,26,11,3,20,20
Sacramento Kings,69,3/12/2022,@,UTA,L,125,134,47,94,0.5,13,33,0.394,18,21,0.857,8,33,27,6,3,7,20,,48,86,0.558,16,41,0.39,22,31,0.71,10,44,21,4,5,9,20
Sacramento Kings,70,3/14/2022,,CHI,W,112,103,39,82,0.476,10,25,0.4,24,26,0.923,7,45,25,10,3,15,21,,36,88,0.409,10,34,0.294,21,22,0.955,9,40,22,5,5,13,20
Sacramento Kings,71,3/16/2022,,MIL,L,126,135,46,94,0.489,16,43,0.372,18,21,0.857,7,39,27,8,5,15,21,,47,89,0.528,18,35,0.514,23,32,0.719,8,47,21,12,3,11,19
Sacramento Kings,72,3/18/2022,,BOS,L,97,126,33,79,0.418,13,36,0.361,18,24,0.75,8,37,23,5,6,16,14,,46,82,0.561,22,40,0.55,12,17,0.706,6,43,33,11,1,13,23
Sacramento Kings,73,3/20/2022,,PHO,L,124,127,39,91,0.429,16,34,0.471,30,36,0.833,9,42,27,12,2,15,21,,46,92,0.5,12,28,0.429,23,27,0.852,10,50,25,12,5,17,30
Sacramento Kings,74,3/23/2022,@,IND,W,110,109,43,82,0.524,12,37,0.324,12,17,0.706,4,36,26,7,3,16,10,,42,91,0.462,14,36,0.389,11,11,1,10,42,34,11,3,15,17
Sacramento Kings,75,3/26/2022,@,ORL,W,114,110,42,98,0.429,11,36,0.306,19,24,0.792,18,59,24,4,4,14,12,,45,106,0.425,13,36,0.361,7,7,1,15,57,27,9,3,12,20
Sacramento Kings,76,3/28/2022,@,MIA,L,100,123,37,81,0.457,12,35,0.343,14,18,0.778,5,32,21,6,2,14,12,,49,90,0.544,19,40,0.475,6,6,1,10,48,30,7,1,15,20
Sacramento Kings,77,3/30/2022,@,HOU,W,121,118,44,95,0.463,7,26,0.269,26,36,0.722,13,44,21,7,10,9,21,,43,94,0.457,13,42,0.31,19,25,0.76,12,51,23,7,4,17,34
